,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
165,0.577,0.0942,170.078,0.0284,0.193,2.18e-05,4,0.438,3,286227,-6.993,0.172,1,audio_features,spotify:track:2OQQPlUlrSKu2nOPMwTS2c
166,0.934,0.306,159.998,0.144,0.0774,0.00745,4,0.732,8,202040,-4.618,0.898,1,audio_features,spotify:track:381g0b6QZxC13SzA2HRMIc
167,0.789,0.301,112.11,0.104,0.0114,0.0,4,0.791,11,189846,-4.694,0.669,0,audio_features,spotify:track:4D5Ode2OfZMxIwQyvmhUe8
168,0.506,0.114,179.109,0.0433,0.485,0.0,4,0.259,7,281612,-6.552,0.187,1,audio_features,spotify:track:0f23VtodRD5ISi5qXm2KqR
169,0.708,0.0841,103.07,0.0474,0.0337,0.0,4,0.664,8,174800,-4.154,0.742,1,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p
170,0.833,0.175,97.898,0.067,0.315,0.0,4,0.616,3,196018,-3.314,0.595,0,audio_features,spotify:track:5Z4aqpT39KpY8gbHoJWdou
171,0.746,0.194,99.993,0.0416,0.538,2.01e-05,4,0.705,1,219000,-5.03,0.539,1,audio_features,spotify:track:4PXdOchDL7aUZghQobIlhX
172,0.644,0.117,199.96,0.0776,0.467,0.0,4,0.533,1,217973,-5.79,0.755,0,audio_features,spotify:track:4FqihJCXbisi7QYobU7ff6
173,0.585,0.175,117.694,0.0474,0.807,0.0,4,0.853,7,188783,-4.098,0.678,1,audio_features,spotify:track:5Of65kRDivh4UHG3SG5Iad
174,0.587,0.148,96.057,0.0413,0.407,0.0,4,0.791,3,179449,-5.075,0.536,0,audio_features,spotify:track:3Ol2xnObFdKV9pmRD2t9x8
175,0.639,0.0912,75.504,0.0373,0.523,1.03e-06,4,0.574,0,229325,-5.508,0.585,0,audio_features,spotify:track:4QWno5VXD5LMpoQQlNrJNQ
176,0.833,0.195,93.941,0.094,0.0556,0.0,4,0.722,6,180000,-3.915,0.53,1,audio_features,spotify:track:0jFHMDRXxKaREor3hBEEST
177,0.703,0.194,92.021,0.033,0.22,0.0,4,0.673,7,221163,-7.878,0.632,1,audio_features,spotify:track:3o5FB7uyNadcadhKe3GP32
178,0.575,0.125,180.022,0.0342,0.091,0.000493,4,0.531,2,230525,-6.214,0.191,1,audio_features,spotify:track:00Hj710RrsLX5s9bothwlW
179,0.694,0.0719,97.005,0.0253,0.00281,0.0,4,0.63,11,195519,-6.257,0.216,0,audio_features,spotify:track:04ZTP5KsCypmtCmQg5tH9R
180,0.739,0.127,99.913,0.0327,0.405,0.000183,4,0.745,10,214137,-4.591,0.556,1,audio_features,spotify:track:3NxuezMdSLgt4OwHzBoUhL
181,0.338,0.0931,167.958,0.0371,0.565,5e-05,4,0.476,5,253000,-13.892,0.23,1,audio_features,spotify:track:4hy03eg0PksOEJraNfqb1O
182,0.738,0.106,105.027,0.374,0.255,0.0,4,0.713,10,201200,-6.784,0.425,1,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV
183,0.296,0.095,115.284,0.0333,0.934,0.0,4,0.351,4,200186,-10.109,0.12,0,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf
184,0.588,0.16,137.975,0.0324,0.616,0.0,4,0.584,0,289500,-7.107,0.42,1,audio_features,spotify:track:02ILnpL8IvIa9IQX7sSO9I
185,0.72,0.116,107.97,0.0312,0.433,0.0,4,0.62,11,205000,-6.057,0.23,1,audio_features,spotify:track:10DSYghyBjAYJa8iCvdRDv
186,0.627,0.109,85.983,0.024,0.213,0.00471,4,0.593,4,250999,-7.553,0.701,1,audio_features,spotify:track:4URCEQmgwuwaHiySIqGmIa
187,0.476,0.111,92.038,0.0361,0.405,0.0,4,0.853,8,235747,-6.696,0.796,1,audio_features,spotify:track:5EYBryPOgIEPB7r5QIy6eG
188,0.749,0.209,169.555,0.245,0.419,0.0,4,0.556,4,223107,-6.008,0.787,1,audio_features,spotify:track:6z56u8jPSSroDFrJVD5cMf
189,0.744,0.0661,126.018,0.0369,0.0149,0.00666,4,0.785,3,208863,-4.249,0.833,0,audio_features,spotify:track:3BPoSr2pO34Aan6alFfVto
190,0.291,0.134,138.859,0.0464,0.874,0.0,4,0.655,7,246187,-8.014,0.445,1,audio_features,spotify:track:1DwuRmCQZ3YHfUrZZUJHcu
191,0.596,0.145,130.043,0.0334,0.595,0.0,4,0.499,8,262362,-6.778,0.2,1,audio_features,spotify:track:7kPt9mmvufI8A99lvwlzAB
192,0.48,0.109,110.016,0.0329,0.131,0.00015,4,0.806,11,229091,-8.626,0.185,0,audio_features,spotify:track:0KnDJSGxu03x8idlKLKKki
193,0.902,0.272,114.953,0.0536,0.0868,0.00257,4,0.839,1,189050,-3.612,0.639,0,audio_features,spotify:track:42tFTth2jcF7iSo0RBjfJF
194,0.603,0.0924,98.043,0.176,0.0521,0.0,4,0.861,8,228760,-5.788,0.504,0,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z
195,0.556,0.0959,109.994,0.0303,0.527,0.000353,4,0.798,11,236727,-8.597,0.627,1,audio_features,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9
196,0.556,0.117,92.017,0.0312,0.557,0.000227,4,0.678,8,265747,-6.718,0.373,1,audio_features,spotify:track:2nAUhnLMltzWOHCnjAUsGd
197,0.622,0.356,104.966,0.0446,0.0357,4.85e-05,4,0.74,11,222707,-4.608,0.556,0,audio_features,spotify:track:3NuK5xMlSlB6K2Qp16zf3h
198,0.478,0.0857,103.929,0.0507,0.435,0.0,4,0.802,2,238787,-7.942,0.887,1,audio_features,spotify:track:5tYSThnYOKQCEjtvFiGcL0
199,0.438,0.131,79.924,0.0342,0.881,0.0,4,0.662,7,192249,-6.117,0.514,1,audio_features,spotify:track:18kwPdB3Bx8n9Mk4YsO6LT
200,0.479,0.0703,89.911,0.0466,0.556,0.0,4,0.76,2,158040,-5.574,0.913,1,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P
201,0.642,0.0953,95.045,0.087,0.0861,0.0,4,0.751,3,169567,-5.165,0.388,0,audio_features,spotify:track:2wVDWtLKXunswWecARNILj
202,0.738,0.111,85.009,0.0327,0.252,0.0465,4,0.685,2,184000,-8.211,0.784,1,audio_features,spotify:track:3f3L2MP4oniV1bmSxGbcW4
203,0.714,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1,audio_features,spotify:track:7woh2lJvyILYxSQ1kXTI3d
204,0.647,0.102,106.96,0.0658,0.28,0.0,4,0.724,1,207333,-5.642,0.435,1,audio_features,spotify:track:2rPE9A1vEgShuZxxzR2tZH
205,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1,audio_features,spotify:track:2USX969yFQ250hBULh6Ope
206,0.591,0.0739,135.957,0.0996,0.382,0.0,4,0.913,11,243529,-4.789,0.772,1,audio_features,spotify:track:42pEFPN6KrUydf2ufdampZ
207,0.651,0.0715,84.01,0.0967,0.31,0.0,4,0.424,0,240000,-5.306,0.636,1,audio_features,spotify:track:4afuOwuWWRoS8HEw1cyVUZ
208,0.503,0.113,93.023,0.0266,0.299,1.92e-06,4,0.715,3,238063,-5.5,0.416,1,audio_features,spotify:track:3nQlPsRsO4mEqVaiqErCLO
209,0.56,0.111,139.989,0.106,0.41,0.0,4,0.858,2,212571,-6.24,0.966,1,audio_features,spotify:track:09Mn2O6dtMLCKdeD0BtLdO
210,0.537,0.285,130.027,0.0661,0.515,0.0,4,0.776,0,186462,-7.447,0.513,1,audio_features,spotify:track:2S3r0O3Dkgf797IguE4DeY
211,0.542,0.0865,90.0,0.0417,0.396,9.74e-06,4,0.85,9,158000,-7.348,0.908,1,audio_features,spotify:track:36QNwsq4EpOdS3E4WEJphO
212,0.86,0.281,139.973,0.0761,0.0322,0.0,4,0.665,4,209355,-3.921,0.372,0,audio_features,spotify:track:2CWnuF7ht55Ajyeg4WPvWu
213,0.539,0.101,99.947,0.178,0.163,2.1e-06,4,0.833,11,149520,-7.399,0.385,0,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP
214,0.665,0.0817,81.994,0.0668,0.37,1.47e-06,4,0.637,11,304430,-6.781,0.468,1,audio_features,spotify:track:5lxItfla07vroV2vuGwe75
215,0.593,0.101,176.026,0.0674,0.718,0.0,4,0.555,9,285002,-6.321,0.482,1,audio_features,spotify:track:0EYgFMIXhjcFgX6xe2NY9v
216,0.696,0.12,160.076,0.0366,0.226,0.0,4,0.337,7,331986,-5.094,0.184,1,audio_features,spotify:track:2YIgU8Tq4tovJ3T2Qw6Ewh
217,0.585,0.144,81.922,0.047,0.426,1.03e-06,4,0.557,5,274000,-7.559,0.464,0,audio_features,spotify:track:4YRpjJaJpiI36HM36Dn5lS
218,0.559,0.0821,95.003,0.0378,0.13,0.0,4,0.802,0,223388,-5.519,0.302,1,audio_features,spotify:track:6XQ71HC6xxRbVZZD6Bodju
219,0.44,0.11,167.923,0.0985,0.606,3.02e-05,4,0.551,10,210667,-8.559,0.341,1,audio_features,spotify:track:5kfNriitmkNE8mUbZ7gbq8
220,0.52,0.222,102.998,0.0656,0.45,1.97e-06,4,0.741,8,171030,-7.513,0.347,1,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki
221,0.96,0.0925,110.058,0.09,0.0419,0.0,4,0.615,4,237077,-1.807,0.504,1,audio_features,spotify:track:57Enap29zKl7NGRdDJjkjA
222,0.41,0.111,100.025,0.0261,0.338,7.7e-06,4,0.683,6,200171,-9.448,0.0772,0,audio_features,spotify:track:6SrJGBmuQGR8SKpPqHfXz4
223,0.908,0.115,115.975,0.0548,0.0899,0.0,4,0.698,9,218994,-1.211,0.606,0,audio_features,spotify:track:1fRaznZsAB2i63TtmYv2Hc
224,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.533,1,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C
225,0.533,0.105,136.046,0.0268,0.279,0.0,4,0.498,7,262210,-6.143,0.167,1,audio_features,spotify:track:49o9ToewyZywgB5KlaB3WN
226,0.551,0.0878,95.982,0.0275,0.4,0.0,4,0.662,10,254062,-5.887,0.516,1,audio_features,spotify:track:6ArypJhDZYRRVziSnQGMR6
227,0.678,0.0889,145.883,0.119,0.0702,0.0,4,0.689,5,200306,-4.287,0.335,0,audio_features,spotify:track:33NAYATbWRoo5RuEP30JBZ
228,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1,audio_features,spotify:track:1psb8glAxDb4DYAwnOWzm3
229,0.706,0.854,97.045,0.0638,0.613,0.0,4,0.804,0,197938,-4.508,0.649,0,audio_features,spotify:track:6kDDOFq6m3woOS0s8jPJEu
230,0.636,0.166,92.022,0.0459,0.353,0.000214,4,0.763,11,321699,-4.815,0.65,1,audio_features,spotify:track:4EgdU9qfAfHC8ZsGd7dnac
231,0.539,0.0603,140.946,0.317,0.442,0.0,4,0.809,10,210000,-6.945,0.912,1,audio_features,spotify:track:4L11CrTUriutTRRjWKPdJm
232,0.853,0.0759,125.034,0.0816,0.0688,0.0,4,0.786,8,213264,-2.687,0.45,1,audio_features,spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot
233,0.689,0.108,98.049,0.0843,0.408,1.44e-06,4,0.741,0,197500,-7.036,0.727,1,audio_features,spotify:track:3tMbwbZpYXGHeg0l45m7Tv
234,0.521,0.12,129.999,0.0323,0.644,5.17e-06,3,0.723,1,236000,-7.571,0.409,1,audio_features,spotify:track:12bFmsrqe5XmBN2iDyFHNz
235,0.549,0.0906,91.961,0.101,0.295,4.02e-06,4,0.795,0,185217,-5.988,0.515,1,audio_features,spotify:track:1PIOSEedZ1FJUmQoviXvgI
236,0.626,0.101,179.581,0.0464,0.676,5.99e-05,4,0.369,0,280000,-6.407,0.503,1,audio_features,spotify:track:2K6iFUok3ie5reehHJTTMy
237,0.457,0.285,115.94,0.0405,0.889,0.00416,4,0.576,2,254463,-9.43,0.352,1,audio_features,spotify:track:2RDD7HPe72Le3jkqR7Kt8f
238,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1,audio_features,spotify:track:6ZzYETKetIfNUsZUb23jgG
239,0.46,0.33,67.879,0.0797,0.578,2.66e-05,4,0.49,7,228500,-8.86,0.275,1,audio_features,spotify:track:33diPovBu4Vxw4k83wrKmB
240,0.792,0.167,100.015,0.0452,0.191,0.0,4,0.687,5,214290,-2.749,0.671,1,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99
241,0.596,0.0938,109.981,0.0566,0.572,0.0,4,0.675,6,225500,-6.472,0.472,0,audio_features,spotify:track:6oTyQdGm1gjyDbd1N1Vhq4
242,0.394,0.108,142.034,0.027,0.631,6.29e-05,4,0.609,10,266001,-10.216,0.388,1,audio_features,spotify:track:6YYcwUa7auypfzwUZoNEGY
243,0.822,0.116,175.991,0.0332,0.313,0.331,4,0.37,2,319750,-5.785,0.56,1,audio_features,spotify:track:0zEb36zrMAhdM851DxG1Oy
244,0.543,0.115,88.092,0.0317,0.815,0.0,4,0.552,1,213000,-7.07,0.379,1,audio_features,spotify:track:06vOsEUAHaWzcGqpe5r4Fh
245,0.683,0.114,99.994,0.0346,0.27,0.0,4,0.585,7,271200,-6.367,0.318,1,audio_features,spotify:track:26iDTOpInkOzTRzIR9ui5j
246,0.479,0.0938,139.955,0.0315,0.295,2.16e-06,3,0.7,3,164571,-8.291,0.22,1,audio_features,spotify:track:00XqyOkSIiqOygR0kezc4x
247,0.457,0.0917,74.818,0.0477,0.401,0.0,4,0.378,2,196227,-9.292,0.261,1,audio_features,spotify:track:1SO5RyYJZUAI0aHkAkrF2p
248,0.758,0.394,144.107,0.0618,0.0954,0.0,4,0.575,1,182623,-5.029,0.493,0,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA
249,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig
250,0.719,0.0934,168.007,0.152,0.0701,0.0,4,0.659,1,212000,-7.964,0.66,1,audio_features,spotify:track:5wjLh0SIZGk36IgB8NE74l
251,0.729,0.189,99.986,0.146,0.0557,0.0,4,0.675,8,190560,-4.383,0.63,1,audio_features,spotify:track:13hvHEstJ4sNbzdroPrPI3
252,0.556,0.0854,104.0,0.0614,0.583,7.54e-06,4,0.812,10,245636,-5.212,0.559,1,audio_features,spotify:track:089OggImoTkmiPMVtVAs3I
253,0.85,0.412,124.882,0.0694,0.00264,0.0,4,0.657,5,241467,-3.157,0.375,0,audio_features,spotify:track:1qAPA8TooLVEqAZ58fhcrt
254,0.52,0.0923,143.965,0.141,0.364,0.0,4,0.828,6,244583,-6.852,0.453,1,audio_features,spotify:track:3JrekkAlDuRg0iRBwVUTBy
255,0.72,0.0767,99.987,0.151,0.595,0.0,4,0.707,11,219500,-5.61,0.905,1,audio_features,spotify:track:5kHLmBd3GTMIFhWdD3berA
256,0.522,0.109,145.956,0.0334,0.126,0.0,4,0.537,7,228000,-6.419,0.193,1,audio_features,spotify:track:3WQe3r4R1lnJs75ty9UYDF
257,0.597,0.142,179.857,0.0673,0.335,0.0,4,0.539,0,216647,-4.83,0.436,1,audio_features,spotify:track:6uHoPVdPEqXlH1Kd3KqTIJ
258,0.707,0.294,118.011,0.0307,0.331,0.0,4,0.806,7,209648,-4.623,0.746,1,audio_features,spotify:track:6qAzAmPBUpGrk7XADZHR5k
259,0.758,0.186,97.052,0.108,0.044,0.0,4,0.704,4,197667,-4.393,0.663,0,audio_features,spotify:track:5OepnJhqZoyJN8qWo2LZzy
260,0.682,0.116,89.997,0.0878,0.445,0.0,4,0.773,1,225564,-4.788,0.666,1,audio_features,spotify:track:3n8AUZtPVqwgfWtXEBIOKG
261,0.829,0.0993,101.85,0.0445,0.0741,0.0,4,0.53,3,221813,-2.526,0.423,0,audio_features,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe
262,0.598,0.465,91.983,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.161,0.558,1,audio_features,spotify:track:1OCWm66r2PwI8RsspEMfzD
263,0.699,0.0814,104.941,0.0958,0.488,3.6e-06,4,0.773,1,180120,-5.982,0.513,0,audio_features,spotify:track:4BiiOzZCrXEzHRLYcYFiD5
264,0.563,0.125,147.05,0.105,0.489,1.14e-06,4,0.802,11,212474,-7.311,0.347,0,audio_features,spotify:track:1aHxAPhylGcp9MjomzD6fN
265,0.541,0.13,124.959,0.0505,0.568,0.0,4,0.851,0,235545,-6.825,0.448,1,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8
266,0.675,0.117,101.004,0.0359,0.0863,0.00133,4,0.663,2,202093,-12.159,0.176,1,audio_features,spotify:track:7wFybC8jBH3zE139OpCtpG
267,0.482,0.1,150.059,0.101,0.836,0.00247,4,0.695,5,251031,-8.232,0.373,0,audio_features,spotify:track:7EiesOznEUAta5QIb89I7e
268,0.474,0.106,62.484,0.039,0.374,0.0,3,0.714,8,212293,-4.993,0.376,1,audio_features,spotify:track:0todbbT9g5uQGbeFCiBf2F
269,0.882,0.315,142.025,0.104,0.0234,0.0,4,0.695,1,197789,-2.08,0.947,1,audio_features,spotify:track:7AWtaOSb7cgi16wJr3mkuf
270,0.407,0.18,115.124,0.046,0.476,0.0,4,0.584,1,246735,-7.356,0.341,0,audio_features,spotify:track:5rFj8OzffT0iggSjcBaeND
271,0.842,0.0683,115.944,0.1,0.237,0.0,4,0.686,0,224483,-4.423,0.519,1,audio_features,spotify:track:3RqZIrpndez8Iu5J5BsmnV
272,0.913,0.166,137.982,0.0374,0.0514,3.71e-06,4,0.702,11,237685,-2.977,0.735,1,audio_features,spotify:track:184XtKkzoAl83quIarUAJP
273,0.875,0.0783,155.97,0.0565,0.00945,0.0,4,0.453,4,263105,-4.103,0.336,0,audio_features,spotify:track:6FZfxnZ1qoVoL5EpQXXWOx
274,0.683,0.137,96.133,0.117,0.0372,0.0,4,0.697,1,186987,-2.881,0.603,0,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo
275,0.568,0.0685,129.935,0.0298,0.121,0.000109,4,0.646,7,244000,-7.766,0.537,1,audio_features,spotify:track:0shHJQJP1RLvxxLiSPYzI5
276,0.617,0.3,143.894,0.331,0.241,0.0,4,0.839,7,194426,-4.692,0.821,1,audio_features,spotify:track:4as4XEOR03oGm1STUKl6pa
277,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ
278,0.904,0.064,82.014,0.0618,0.193,0.0,4,0.579,5,190947,-2.729,0.681,1,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom
279,0.704,0.166,133.002,0.0476,0.0691,0.0,4,0.719,1,187436,-4.724,0.628,1,audio_features,spotify:track:25sgk305KZfyuqVBQIahim
280,0.668,0.184,143.919,0.0295,0.587,5.32e-05,4,0.621,1,234500,-7.07,0.736,1,audio_features,spotify:track:7ei0VnJbGojtdCDCp2Mow1
281,0.722,0.0935,102.972,0.0945,0.00579,0.0,4,0.827,6,212600,-4.804,0.589,0,audio_features,spotify:track:67BbMuItfrHmaNqDxBPF7c
282,0.578,0.135,145.038,0.04,0.331,0.0,4,0.68,10,231267,-5.804,0.341,1,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK
283,0.801,0.0642,95.881,0.228,0.157,4.82e-06,4,0.842,8,212500,-4.167,0.617,0,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM
284,0.686,0.2,89.949,0.243,0.549,0.0,4,0.632,6,170770,-7.665,0.329,0,audio_features,spotify:track:7FGq80cy8juXBCD2nrqdWU
285,0.175,0.625,93.994,0.0594,0.603,0.0,4,0.798,0,181520,-12.603,0.633,1,audio_features,spotify:track:6fFTPGGItuEpjwXRUIr4rk
286,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1,audio_features,spotify:track:41CgzGD7xlgnJe14R4cqkL
287,0.85,0.114,150.059,0.0317,0.012,0.000239,4,0.719,2,188786,-3.229,0.367,1,audio_features,spotify:track:006LuHbY5Tt9dhbdSOnVq6
288,0.387,0.0878,83.907,0.0319,0.712,0.0,4,0.527,9,247707,-9.215,0.212,1,audio_features,spotify:track:2RWPiJ1wDnDoqZmPJNHpRC
289,0.552,0.104,97.949,0.097,0.0765,0.334,4,0.596,0,229320,-10.278,0.112,0,audio_features,spotify:track:6zeeWid2sgw4lap2jV61PZ
290,0.927,0.579,106.981,0.107,0.0399,0.0,4,0.744,9,198867,-3.973,0.559,0,audio_features,spotify:track:514mQDPkXmPzsYwGNmkBJZ
291,0.663,0.0668,108.992,0.0628,0.0599,0.0,4,0.811,8,208284,-4.543,0.811,1,audio_features,spotify:track:5wIMMlbIGCNAXnGy0ijojN
292,0.484,0.114,135.866,0.0326,0.807,8.51e-05,4,0.553,9,268329,-8.12,0.196,1,audio_features,spotify:track:76rs0Apd4Ct5LwJm8pB6r1
293,0.623,0.068,104.971,0.136,0.228,0.0,4,0.915,2,213881,-6.763,0.2,1,audio_features,spotify:track:0WzXG8hRLWlbgM0UYvGOIv
294,0.719,0.306,77.501,0.0372,0.00267,0.0,4,0.557,2,242334,-4.515,0.344,0,audio_features,spotify:track:3aW0ds4A4tSQDIp75FqWTo
295,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0,audio_features,spotify:track:4p4SOBQ0fxHYluEcba6Xrq
296,0.736,0.0553,149.985,0.0457,0.191,0.0,4,0.714,2,210818,-3.801,0.814,1,audio_features,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc
297,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1,audio_features,spotify:track:4IKn1t0eZZzF5mji1vraVI
298,0.743,0.465,125.944,0.0393,0.237,0.0,4,0.67,10,218293,-4.993,0.571,1,audio_features,spotify:track:6mQLN3zRtAp6ovjusyYKrV
299,0.499,0.17,119.894,0.0404,0.459,0.00357,4,0.711,1,226000,-9.584,0.244,1,audio_features,spotify:track:1PGNDa8dIRkOQ6VLvNHRdw
300,0.699,0.0969,124.896,0.0578,0.423,0.0,4,0.665,11,190932,-5.265,0.585,1,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU
301,0.448,0.106,95.05,0.0232,0.163,0.0,3,0.599,8,263400,-6.312,0.168,1,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v
302,0.637,0.368,177.913,0.0703,0.0722,0.0,4,0.383,3,260773,-6.993,0.0827,1,audio_features,spotify:track:2RSHsoi04658QL5xgQVov3
303,0.718,0.0962,173.841,0.238,0.578,3.45e-05,4,0.74,11,260000,-5.689,0.634,0,audio_features,spotify:track:6ilPvEFcvuE8306ytmzSi9
304,0.372,0.169,91.873,0.0432,0.64,0.0,4,0.681,5,201000,-8.237,0.476,1,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV
305,0.252,0.231,139.912,0.0946,0.721,0.0,4,0.567,4,225429,-20.312,0.502,1,audio_features,spotify:track:2L76QuQlyxW5f8AmJlQOi6
306,0.675,0.205,127.986,0.068,0.454,0.0,4,0.758,9,193734,-5.156,0.531,0,audio_features,spotify:track:6yecmEZr6eI8L6P8MLO861
307,0.769,0.108,170.036,0.0872,0.0183,0.0,4,0.566,7,191100,-4.342,0.385,1,audio_features,spotify:track:5sbooPcNgIE22DwO0VNGUJ
308,0.496,0.252,86.003,0.0905,0.259,0.0,4,0.889,4,180522,-6.365,0.544,0,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc
309,0.747,0.219,105.943,0.0323,0.269,0.0,4,0.737,10,192453,-4.818,0.447,1,audio_features,spotify:track:1ZLrDPgR7mvuTco3rQK8Pk
310,0.792,0.37,107.96,0.0296,0.0884,0.0,4,0.633,3,235869,-3.202,0.369,1,audio_features,spotify:track:3IktbbAbZqczBDQxCoJOyP
311,0.91,0.266,169.982,0.064,0.0846,0.0,4,0.573,8,208238,-1.578,0.602,1,audio_features,spotify:track:5Ek40FyMPprcvtyZDjqylX
312,0.887,0.0811,122.015,0.0361,0.016,0.000503,4,0.807,1,229184,-4.311,0.606,0,audio_features,spotify:track:5itOtNx0WxtJmi1TQ3RuRd
313,0.717,0.105,100.027,0.0337,0.346,0.0,4,0.638,2,180000,-4.722,0.249,1,audio_features,spotify:track:4VUwkH455At9kENOfzTqmF
314,0.713,0.294,121.993,0.0594,0.04,3.11e-06,4,0.699,9,205920,-5.507,0.354,0,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo
315,0.571,0.0912,105.049,0.0439,0.0558,0.0,4,0.575,1,197947,-7.906,0.449,1,audio_features,spotify:track:4NBTZtAt1F13VvlSKe6KTl
316,0.587,0.148,96.057,0.0413,0.407,0.0,4,0.791,3,179449,-5.075,0.536,0,audio_features,spotify:track:3Ol2xnObFdKV9pmRD2t9x8
317,0.385,0.231,95.799,0.0308,0.371,0.0,4,0.572,7,215733,-6.362,0.323,1,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B
318,0.412,0.0659,126.754,0.0301,0.488,0.00016,4,0.689,7,184060,-7.523,0.537,0,audio_features,spotify:track:0lsRatBUs9HNIZAmoGABzk
319,0.881,0.347,112.027,0.137,0.0166,2.3e-06,5,0.766,9,174893,-5.158,0.674,0,audio_features,spotify:track:4Uy3kNxW2kB8AEoXljEcth
320,0.351,0.125,155.859,0.0366,0.767,0.00454,4,0.62,7,227087,-10.342,0.284,1,audio_features,spotify:track:1SCRT8WbB4TdiXwvtzMnpL
321,0.657,0.112,107.01,0.0449,0.171,0.0,4,0.753,7,184732,-3.061,0.437,1,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc
322,0.836,0.0507,151.977,0.238,0.218,0.0,4,0.653,9,199773,-6.018,0.569,1,audio_features,spotify:track:1zedfw5iu7XzKJT8CupEIP
323,0.88,0.128,95.079,0.0504,0.205,0.0,4,0.626,9,202621,-2.384,0.534,0,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G
324,0.434,0.154,100.053,0.209,0.597,2.8e-06,4,0.754,10,234600,-7.907,0.324,1,audio_features,spotify:track:1Lw0i60LlzJfmG6ADncUrz
325,0.723,0.126,104.969,0.0412,0.0302,2.06e-06,4,0.703,9,198903,-5.45,0.288,0,audio_features,spotify:track:2LskIZrCeLxRvCiGP8gxlh
326,0.421,0.117,87.939,0.0364,0.542,3.56e-06,4,0.629,1,231307,-6.746,0.353,1,audio_features,spotify:track:2tnBkiyJWLnQGsjyz4BuJJ
327,0.73,0.124,155.008,0.222,0.00513,0.0,4,0.834,8,312820,-3.714,0.446,1,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h
328,0.724,0.12,102.061,0.0486,0.0945,1.68e-06,4,0.601,6,207905,-4.856,0.508,1,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW
329,0.57,0.139,119.98,0.069,0.198,0.0,4,0.816,8,280042,-9.489,0.674,1,audio_features,spotify:track:55qYCDL74valBWZQQQccW2
330,0.387,0.103,139.842,0.116,0.467,0.000715,4,0.719,11,192533,-10.851,0.722,1,audio_features,spotify:track:3zWplqH1Jjog9LuIRUWlfe
331,0.557,0.0902,85.043,0.059,0.695,0.0,4,0.358,10,211467,-7.398,0.494,1,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh
332,0.491,0.146,140.015,0.0349,0.507,0.014,4,0.537,9,284584,-9.06,0.508,1,audio_features,spotify:track:60hF3gZXQ33xdAXXk6tE1x
